order_id,order_date,ship_date,ship_mode,customer_id,segment,state,region,category,sub_category,sales,quantity,discount,profit
CA-1616,2020-01-10,2020-01-16,Standard Class,CUS-175,Corporate,New York,West,Office Supplies,Storage,76.67,2,0.4,-59.81
CA-1617,2022-10-01,2022-10-02,Same Day,CUS-329,Home Office,California,West,Furniture,Chairs,1209.28,3,0.0,96.74
CA-1618,2020-02-16,2020-02-23,Standard Class,CUS-624,Consumer,Texas,Central,Technology,Laptops,246.08,1,0.0,44.29
CA-1619,2020-12-23,2020-12-26,First Class,CUS-316,Consumer,Texas,South,Furniture,Bookcases,2229.89,6,0.1,-193.26
CA-1620,2020-09-04,2020-09-10,Standard Class,CUS-401,Home Office,Florida,West,Office Supplies,Binders,526.16,8,0.3,-222.49
CA-1621,2022-06-04,2022-06-09,Standard Class,CUS-441,Consumer,New York,West,Furniture,Chairs,1675.8,6,0.0,134.06
CA-1622,2023-01-01,2023-01-06,Standard Class,CUS-610,Consumer,Washington,Central,Office Supplies,Binders,137.38,6,0.5,-175.85
CA-1623,2022-12-01,2022-12-04,Second Class,CUS-382,Consumer,Texas,East,Office Supplies,Appliances,527.58,8,0.2,-81.78
CA-1624,2023-02-22,2023-02-26,First Class,CUS-105,Consumer,California,West,Office Supplies,Paper,523.09,7,0.0,115.08
CA-1625,2021-02-07,2021-02-14,Standard Class,CUS-635,Corporate,New York,West,Furniture,Tables,3045.88,7,0.2,-898.53
CA-1626,2020-02-15,2020-02-22,Standard Class,CUS-430,Consumer,Florida,West,Technology,Phones,2906.03,4,0.0,523.09
CA-1627,2021-06-23,2021-06-27,First Class,CUS-342,Consumer,California,Central,Technology,Copiers,1755.95,8,0.3,-812.75
CA-1628,2021-01-31,2021-02-06,Standard Class,CUS-174,Consumer,California,South,Technology,Copiers,1268.88,3,0.4,-1040.48
CA-1629,2020-06-09,2020-06-14,Standard Class,CUS-275,Corporate,Michigan,West,Technology,Accessories,4947.59,7,0.0,890.57
CA-1630,2023-09-18,2023-09-23,Standard Class,CUS-287,Home Office,Washington,South,Office Supplies,Binders,157.02,2,0.0,34.54
CA-1631,2023-09-10,2023-09-17,Standard Class,CUS-633,Corporate,Michigan,East,Technology,Copiers,4070.57,9,0.1,54.27
CA-1632,2021-03-09,2021-03-14,Standard Class,CUS-633,Consumer,Washington,Central,Furniture,Chairs,1659.24,4,0.3,-933.91
CA-1633,2023-04-26,2023-05-03,Standard Class,CUS-342,Home Office,Florida,Central,Technology,Copiers,1770.23,6,0.1,23.6
CA-1634,2021-05-09,2021-05-14,Second Class,CUS-613,Corporate,Ohio,West,Office Supplies,Binders,79.22,1,0.2,-12.28
CA-1635,2023-11-13,2023-11-15,First Class,CUS-605,Consumer,Washington,South,Technology,Accessories,2457.36,7,0.0,442.32
CA-1636,2020-01-09,2020-01-10,Same Day,CUS-796,Consumer,New York,South,Office Supplies,Paper,602.96,9,0.1,32.16
CA-1637,2023-04-10,2023-04-17,Standard Class,CUS-819,Consumer,Illinois,East,Technology,Laptops,2238.58,4,0.0,402.94
CA-1638,2020-09-11,2020-09-17,Standard Class,CUS-211,Corporate,Illinois,South,Office Supplies,Pens,119.34,6,0.4,-93.09
CA-1639,2020-08-23,2020-08-26,Second Class,CUS-473,Home Office,Washington,Central,Office Supplies,Appliances,339.39,4,0.1,18.1
CA-1640,2021-10-04,2021-10-10,Standard Class,CUS-796,Corporate,Ohio,West,Office Supplies,Appliances,116.43,3,0.0,25.61
CA-1641,2023-08-16,2023-08-18,Same Day,CUS-410,Corporate,Ohio,East,Technology,Phones,1808.97,4,0.0,325.61
CA-1642,2020-02-27,2020-03-04,Standard Class,CUS-911,Corporate,Illinois,West,Technology,Laptops,728.58,2,0.0,131.14
CA-1643,2021-01-31,2021-02-07,Standard Class,CUS-125,Home Office,Florida,South,Furniture,Furnishings,1602.22,7,0.1,-138.86
CA-1644,2021-03-25,2021-03-30,Second Class,CUS-970,Corporate,New York,West,Furniture,Furnishings,519.12,1,0.1,-44.99
CA-1645,2021-06-25,2021-06-29,Second Class,CUS-924,Corporate,Florida,West,Office Supplies,Paper,110.96,2,0.0,24.41
CA-1646,2020-01-26,2020-01-31,Second Class,CUS-801,Consumer,Texas,Central,Office Supplies,Pens,378.75,8,0.4,-295.42
CA-1647,2021-01-01,2021-01-08,Standard Class,CUS-746,Consumer,California,East,Furniture,Tables,310.51,1,0.2,-91.6
CA-1648,2022-09-01,2022-09-06,Standard Class,CUS-511,Consumer,Florida,Central,Furniture,Furnishings,2005.84,5,0.1,-173.84
CA-1649,2022-01-22,2022-01-28,Standard Class,CUS-997,Corporate,Ohio,South,Office Supplies,Binders,418.97,7,0.1,22.35
CA-1650,2021-03-21,2021-03-24,Second Class,CUS-285,Corporate,Texas,East,Office Supplies,Paper,589.33,9,0.0,129.65
CA-1651,2021-08-23,2021-08-26,Second Class,CUS-824,Home Office,Texas,South,Office Supplies,Paper,441.3,7,0.0,97.09
CA-1652,2023-04-24,2023-04-30,Standard Class,CUS-902,Home Office,Washington,South,Furniture,Chairs,675.1,2,0.4,-621.09
CA-1653,2020-11-24,2020-11-27,Second Class,CUS-934,Home Office,Illinois,East,Furniture,Bookcases,453.45,1,0.1,-39.3
CA-1654,2023-08-09,2023-08-09,Same Day,CUS-819,Consumer,Washington,Central,Technology,Laptops,524.22,2,0.1,6.99
CA-1655,2020-12-16,2020-12-20,Second Class,CUS-398,Home Office,Ohio,East,Office Supplies,Pens,225.59,3,0.0,49.63
CA-1656,2023-05-03,2023-05-09,Standard Class,CUS-433,Home Office,Michigan,Central,Furniture,Chairs,684.75,2,0.3,-385.41
CA-1657,2022-04-12,2022-04-15,Second Class,CUS-382,Home Office,New York,West,Office Supplies,Binders,669.73,9,0.0,147.34
CA-1658,2020-08-18,2020-08-22,Second Class,CUS-347,Consumer,Texas,Central,Office Supplies,Storage,441.76,8,0.0,97.19
CA-1659,2021-12-28,2022-01-04,Standard Class,CUS-772,Consumer,Texas,East,Furniture,Bookcases,1105.95,5,0.0,88.48
CA-1660,2021-06-22,2021-06-24,Same Day,CUS-101,Home Office,Michigan,West,Technology,Laptops,2080.22,7,0.2,-405.64
CA-1661,2023-11-10,2023-11-10,Same Day,CUS-125,Consumer,Florida,East,Office Supplies,Appliances,263.72,4,0.0,58.02
CA-1662,2021-01-05,2021-01-12,Standard Class,CUS-431,Consumer,Florida,South,Furniture,Chairs,1381.72,3,0.0,110.54
CA-1663,2023-12-09,2023-12-14,Standard Class,CUS-571,Home Office,Michigan,East,Office Supplies,Paper,262.83,6,0.5,-336.43
CA-1664,2021-07-04,2021-07-07,Second Class,CUS-355,Corporate,Illinois,Central,Office Supplies,Binders,99.45,2,0.0,21.88
CA-1665,2021-11-30,2021-12-07,Standard Class,CUS-626,Home Office,Illinois,Central,Technology,Copiers,396.99,2,0.2,-77.41
CA-1666,2021-05-30,2021-06-05,Standard Class,CUS-552,Corporate,New York,West,Technology,Accessories,5193.18,8,0.0,934.77
CA-1667,2023-03-22,2023-03-25,Second Class,CUS-500,Corporate,Michigan,South,Technology,Copiers,1322.8,5,0.1,17.64
CA-1668,2021-04-10,2021-04-17,Standard Class,CUS-545,Corporate,Washington,West,Furniture,Bookcases,1616.0,3,0.0,129.28
CA-1669,2021-09-04,2021-09-07,First Class,CUS-695,Consumer,Ohio,West,Office Supplies,Paper,56.65,1,0.4,-44.18
CA-1670,2022-10-14,2022-10-20,Standard Class,CUS-623,Consumer,Illinois,East,Furniture,Tables,214.94,1,0.0,17.2
CA-1671,2022-12-25,2022-12-30,Standard Class,CUS-703,Home Office,California,East,Technology,Phones,4443.6,9,0.0,799.85
CA-1672,2022-07-31,2022-08-07,Standard Class,CUS-336,Corporate,Michigan,Central,Office Supplies,Pens,57.77,1,0.4,-45.06
CA-1673,2020-09-29,2020-10-05,Standard Class,CUS-331,Home Office,New York,East,Office Supplies,Paper,358.81,8,0.0,78.94
CA-1674,2022-11-26,2022-12-02,Standard Class,CUS-236,Consumer,Texas,Central,Technology,Laptops,3635.84,9,0.0,654.45
CA-1675,2021-03-08,2021-03-15,Standard Class,CUS-199,Corporate,Ohio,East,Office Supplies,Storage,197.43,5,0.0,43.43
CA-1676,2023-10-19,2023-10-25,Standard Class,CUS-183,Home Office,Florida,Central,Office Supplies,Pens,375.44,5,0.1,20.02
CA-1677,2020-05-02,2020-05-07,Standard Class,CUS-238,Corporate,Texas,East,Technology,Copiers,1433.55,3,0.0,258.04
CA-1678,2022-07-23,2022-07-29,Standard Class,CUS-511,Corporate,California,East,Office Supplies,Paper,105.34,3,0.2,-16.33
CA-1679,2022-03-28,2022-04-02,Second Class,CUS-240,Corporate,Texas,West,Office Supplies,Binders,236.0,6,0.4,-184.08
CA-1680,2022-08-25,2022-09-01,Standard Class,CUS-852,Consumer,Texas,East,Office Supplies,Storage,380.84,5,0.0,83.78
CA-1681,2022-02-08,2022-02-12,First Class,CUS-506,Corporate,Ohio,South,Technology,Accessories,1863.08,3,0.1,24.84
CA-1682,2023-09-29,2023-09-30,Same Day,CUS-382,Corporate,Washington,South,Furniture,Furnishings,206.67,1,0.0,16.53
CA-1683,2021-07-09,2021-07-12,Second Class,CUS-462,Corporate,Michigan,Central,Technology,Phones,1916.91,6,0.0,345.04
CA-1684,2022-12-01,2022-12-05,First Class,CUS-821,Home Office,Texas,South,Technology,Copiers,1570.64,6,0.3,-726.98
CA-1685,2022-09-19,2022-09-21,First Class,CUS-453,Corporate,Florida,Central,Technology,Copiers,1748.16,8,0.4,-1433.49
CA-1686,2023-04-28,2023-05-05,Standard Class,CUS-575,Home Office,Florida,South,Technology,Accessories,763.96,2,0.1,10.19
CA-1687,2022-04-14,2022-04-16,Same Day,CUS-466,Corporate,New York,East,Technology,Phones,2889.37,9,0.4,-2369.28
CA-1688,2023-08-06,2023-08-12,Standard Class,CUS-502,Home Office,Michigan,South,Furniture,Furnishings,3380.85,7,0.0,270.47
CA-1689,2023-11-27,2023-12-04,Standard Class,CUS-218,Consumer,New York,East,Office Supplies,Pens,728.71,9,0.0,160.32
CA-1690,2022-07-17,2022-07-23,Standard Class,CUS-438,Corporate,Texas,Central,Technology,Accessories,1334.37,3,0.2,-260.2
CA-1691,2022-02-01,2022-02-06,Standard Class,CUS-478,Consumer,Illinois,West,Office Supplies,Pens,42.55,2,0.4,-33.19
CA-1692,2021-03-19,2021-03-24,Standard Class,CUS-722,Corporate,New York,South,Furniture,Chairs,852.16,2,0.3,-479.64
CA-1693,2022-02-23,2022-03-01,Standard Class,CUS-875,Home Office,Washington,South,Office Supplies,Appliances,62.22,1,0.0,13.69
CA-1694,2023-09-08,2023-09-14,Standard Class,CUS-251,Home Office,Michigan,West,Office Supplies,Paper,397.99,5,0.2,-61.69
CA-1695,2020-12-13,2020-12-19,Standard Class,CUS-963,Home Office,California,South,Furniture,Tables,2378.06,6,0.1,-206.1
CA-1696,2021-03-19,2021-03-24,Standard Class,CUS-304,Consumer,Washington,West,Furniture,Bookcases,1887.07,6,0.0,150.97
CA-1697,2020-08-26,2020-08-30,Second Class,CUS-491,Corporate,Texas,West,Furniture,Chairs,3176.97,9,0.0,254.16
CA-1698,2021-09-21,2021-09-26,Second Class,CUS-152,Home Office,New York,West,Technology,Phones,1625.03,9,0.5,-2145.04
CA-1699,2023-06-12,2023-06-19,Standard Class,CUS-807,Consumer,Washington,Central,Technology,Accessories,1879.44,8,0.2,-366.49
CA-1700,2021-07-20,2021-07-27,Standard Class,CUS-973,Consumer,Illinois,South,Office Supplies,Appliances,470.67,7,0.0,103.55
CA-1701,2023-12-22,2023-12-27,Standard Class,CUS-229,Consumer,Florida,Central,Furniture,Tables,1415.36,7,0.3,-796.65
CA-1702,2022-11-12,2022-11-16,Second Class,CUS-958,Home Office,Illinois,East,Furniture,Chairs,442.27,1,0.2,-130.47
CA-1703,2023-10-26,2023-10-30,First Class,CUS-146,Consumer,Illinois,West,Furniture,Bookcases,2458.22,6,0.1,-213.05
CA-1704,2021-01-26,2021-01-26,Same Day,CUS-151,Home Office,Michigan,Central,Furniture,Tables,2493.48,5,0.1,-216.1
CA-1705,2022-05-30,2022-06-06,Standard Class,CUS-353,Corporate,Illinois,East,Office Supplies,Binders,297.41,8,0.4,-231.98
CA-1706,2022-05-10,2022-05-13,Second Class,CUS-711,Consumer,Illinois,Central,Technology,Copiers,1814.63,8,0.1,24.19
CA-1707,2023-01-31,2023-02-06,Standard Class,CUS-323,Home Office,California,Central,Technology,Copiers,3196.52,7,0.0,575.37
CA-1708,2023-11-16,2023-11-21,Standard Class,CUS-195,Home Office,Illinois,South,Technology,Copiers,1403.91,6,0.2,-273.76
CA-1709,2020-05-12,2020-05-16,First Class,CUS-748,Home Office,Illinois,East,Furniture,Furnishings,2639.43,9,0.3,-1485.62
CA-1710,2020-02-08,2020-02-13,Standard Class,CUS-789,Corporate,Illinois,Central,Office Supplies,Appliances,649.22,8,0.0,142.83
CA-1711,2020-11-13,2020-11-20,Standard Class,CUS-657,Home Office,New York,South,Office Supplies,Binders,179.61,2,0.1,9.58
CA-1712,2022-05-25,2022-05-31,Standard Class,CUS-884,Consumer,Ohio,West,Furniture,Tables,1390.39,4,0.0,111.23
CA-1713,2020-09-23,2020-09-26,First Class,CUS-937,Corporate,Texas,Central,Office Supplies,Pens,67.29,1,0.2,-10.43
CA-1714,2020-11-18,2020-11-22,Second Class,CUS-280,Consumer,Illinois,Central,Office Supplies,Paper,398.27,6,0.2,-61.73
CA-1715,2021-11-19,2021-11-24,Standard Class,CUS-495,Corporate,Illinois,South,Furniture,Bookcases,572.98,2,0.3,-322.5
CA-1716,2021-06-20,2021-06-27,Standard Class,CUS-738,Home Office,Washington,East,Technology,Accessories,1533.12,5,0.0,275.96
CA-1717,2021-03-22,2021-03-27,Standard Class,CUS-752,Home Office,New York,East,Furniture,Chairs,1633.9,8,0.0,130.71
CA-1718,2023-02-25,2023-03-03,Standard Class,CUS-642,Home Office,California,West,Office Supplies,Paper,155.41,2,0.1,8.29
CA-1719,2022-03-15,2022-03-20,Standard Class,CUS-504,Corporate,Texas,South,Office Supplies,Binders,155.62,2,0.2,-24.12
CA-1720,2021-07-26,2021-08-01,Standard Class,CUS-682,Corporate,Florida,South,Technology,Accessories,717.26,2,0.0,129.11
CA-1721,2020-06-13,2020-06-15,First Class,CUS-703,Home Office,Michigan,East,Office Supplies,Pens,146.55,2,0.0,32.24
CA-1722,2021-04-25,2021-04-30,Standard Class,CUS-432,Consumer,Texas,West,Furniture,Chairs,1411.48,6,0.1,-122.33
CA-1723,2022-09-23,2022-09-27,Second Class,CUS-920,Home Office,Ohio,Central,Furniture,Chairs,155.75,1,0.3,-87.66
CA-1724,2021-12-17,2021-12-23,Standard Class,CUS-584,Corporate,Florida,West,Furniture,Chairs,1124.42,4,0.2,-331.71
CA-1725,2023-03-13,2023-03-19,Standard Class,CUS-883,Home Office,Ohio,South,Furniture,Tables,4596.28,8,0.0,367.7
CA-1726,2021-07-11,2021-07-13,First Class,CUS-190,Home Office,California,Central,Technology,Phones,1234.35,2,0.0,222.18
CA-1727,2023-10-24,2023-10-28,Second Class,CUS-659,Consumer,Illinois,East,Office Supplies,Appliances,507.32,8,0.2,-78.63
CA-1728,2021-03-23,2021-03-27,First Class,CUS-796,Consumer,Illinois,Central,Office Supplies,Storage,41.67,1,0.4,-32.5
CA-1729,2020-06-03,2020-06-06,First Class,CUS-348,Home Office,Washington,East,Furniture,Tables,4258.57,8,0.0,340.69
CA-1730,2020-02-20,2020-02-26,Standard Class,CUS-352,Corporate,California,West,Technology,Laptops,3895.11,8,0.1,51.93
CA-1731,2021-07-04,2021-07-08,First Class,CUS-750,Consumer,Washington,East,Office Supplies,Pens,427.22,6,0.1,22.78
CA-1732,2023-06-30,2023-07-02,First Class,CUS-877,Corporate,Illinois,West,Office Supplies,Binders,403.43,8,0.2,-62.53
CA-1733,2021-09-19,2021-09-23,Second Class,CUS-521,Home Office,Ohio,South,Furniture,Tables,643.84,3,0.1,-55.8
CA-1734,2020-03-24,2020-03-30,Standard Class,CUS-142,Home Office,New York,East,Office Supplies,Paper,215.26,4,0.1,11.48
CA-1735,2023-05-21,2023-05-24,Second Class,CUS-570,Corporate,California,East,Technology,Laptops,592.33,2,0.3,-274.16
CA-1736,2020-01-24,2020-01-31,Standard Class,CUS-410,Corporate,California,South,Technology,Copiers,341.79,1,0.4,-280.27
CA-1737,2022-08-04,2022-08-11,Standard Class,CUS-910,Corporate,Illinois,Central,Office Supplies,Appliances,459.42,6,0.0,101.07
CA-1738,2022-06-28,2022-07-05,Standard Class,CUS-653,Corporate,Washington,East,Furniture,Chairs,484.92,3,0.3,-272.94
CA-1739,2022-08-24,2022-08-29,Second Class,CUS-492,Corporate,Illinois,Central,Office Supplies,Paper,105.42,2,0.0,23.19
CA-1740,2022-06-23,2022-06-25,First Class,CUS-249,Consumer,Florida,West,Furniture,Tables,866.02,3,0.4,-796.74
CA-1741,2021-01-05,2021-01-10,Standard Class,CUS-586,Home Office,Texas,South,Technology,Laptops,3017.62,7,0.1,40.24
CA-1742,2022-03-08,2022-03-15,Standard Class,CUS-631,Consumer,Ohio,West,Office Supplies,Appliances,152.4,8,0.5,-195.07
CA-1743,2023-11-26,2023-12-01,Standard Class,CUS-955,Corporate,Washington,West,Technology,Accessories,1581.64,5,0.4,-1296.95
CA-1744,2022-12-01,2022-12-04,Second Class,CUS-492,Home Office,Texas,East,Office Supplies,Binders,648.26,9,0.2,-100.48
CA-1745,2021-07-21,2021-07-26,Second Class,CUS-335,Consumer,New York,South,Technology,Accessories,2723.45,6,0.1,36.31
CA-1746,2023-08-03,2023-08-06,First Class,CUS-268,Home Office,California,East,Furniture,Chairs,363.38,1,0.2,-107.2
CA-1747,2021-03-21,2021-03-24,First Class,CUS-815,Consumer,New York,East,Furniture,Tables,595.1,4,0.4,-547.49
CA-1748,2022-02-07,2022-02-14,Standard Class,CUS-376,Corporate,Michigan,East,Furniture,Furnishings,899.92,2,0.0,71.99
CA-1749,2021-06-28,2021-07-04,Standard Class,CUS-842,Consumer,Michigan,Central,Furniture,Furnishings,3240.09,9,0.4,-2980.88
CA-1750,2021-09-12,2021-09-19,Standard Class,CUS-756,Consumer,Illinois,West,Office Supplies,Storage,24.66,1,0.5,-31.56
CA-1751,2021-04-01,2021-04-05,Second Class,CUS-619,Home Office,Illinois,East,Furniture,Chairs,897.86,3,0.3,-505.36
CA-1752,2023-02-27,2023-03-04,Standard Class,CUS-996,Consumer,Michigan,East,Furniture,Bookcases,338.29,1,0.3,-190.41
CA-1753,2022-05-11,2022-05-17,Standard Class,CUS-937,Consumer,Ohio,East,Technology,Laptops,2721.92,7,0.4,-2231.98
CA-1754,2020-02-22,2020-02-28,Standard Class,CUS-657,Corporate,California,East,Technology,Laptops,1163.59,5,0.4,-954.14
CA-1755,2020-06-26,2020-06-30,Second Class,CUS-453,Corporate,Florida,South,Furniture,Bookcases,1615.98,4,0.1,-140.05
CA-1756,2021-12-08,2021-12-11,First Class,CUS-722,Home Office,Michigan,East,Technology,Phones,1795.79,4,0.1,23.94
CA-1757,2021-10-27,2021-10-31,Second Class,CUS-444,Consumer,Ohio,South,Office Supplies,Binders,675.74,9,0.2,-104.74
CA-1758,2021-10-29,2021-11-03,Standard Class,CUS-518,Consumer,Michigan,East,Office Supplies,Paper,358.16,9,0.1,19.1
CA-1759,2022-08-07,2022-08-13,Standard Class,CUS-255,Corporate,Texas,West,Furniture,Bookcases,3629.44,9,0.0,290.36
CA-1760,2021-03-25,2021-04-01,Standard Class,CUS-352,Corporate,Texas,West,Technology,Phones,1235.65,6,0.3,-571.93
CA-1761,2020-07-04,2020-07-08,Second Class,CUS-513,Home Office,California,East,Furniture,Chairs,1484.67,6,0.0,118.77
CA-1762,2021-05-13,2021-05-16,Second Class,CUS-801,Home Office,Washington,South,Furniture,Chairs,1252.3,6,0.3,-704.87
CA-1763,2022-05-19,2022-05-23,First Class,CUS-193,Home Office,Florida,West,Office Supplies,Storage,138.71,4,0.4,-108.2
CA-1764,2022-02-06,2022-02-12,Standard Class,CUS-713,Home Office,California,West,Office Supplies,Pens,243.66,4,0.2,-37.77
CA-1765,2021-12-17,2021-12-23,Standard Class,CUS-812,Home Office,California,East,Office Supplies,Storage,203.09,5,0.3,-85.88
CA-1766,2022-02-01,2022-02-08,Standard Class,CUS-723,Home Office,California,Central,Office Supplies,Appliances,330.26,8,0.0,72.66
CA-1767,2022-10-09,2022-10-14,Standard Class,CUS-162,Home Office,Texas,Central,Office Supplies,Binders,203.28,4,0.1,10.84
CA-1768,2021-08-28,2021-09-02,Standard Class,CUS-912,Corporate,Texas,South,Furniture,Chairs,653.43,2,0.0,52.27
CA-1769,2020-06-05,2020-06-12,Standard Class,CUS-801,Corporate,Ohio,East,Office Supplies,Storage,718.31,8,0.0,158.03
CA-1770,2022-04-04,2022-04-11,Standard Class,CUS-232,Corporate,California,South,Office Supplies,Binders,447.86,8,0.0,98.53
CA-1771,2023-08-08,2023-08-14,Standard Class,CUS-594,Corporate,Washington,Central,Furniture,Chairs,301.98,1,0.0,24.16
CA-1772,2020-03-23,2020-03-25,First Class,CUS-475,Consumer,California,East,Office Supplies,Pens,281.61,9,0.3,-119.08
CA-1773,2020-02-10,2020-02-17,Standard Class,CUS-741,Consumer,Ohio,South,Furniture,Bookcases,1222.83,4,0.0,97.83
CA-1774,2023-11-26,2023-11-30,First Class,CUS-150,Consumer,Texas,West,Office Supplies,Pens,278.41,3,0.0,61.25
CA-1775,2023-10-11,2023-10-15,Second Class,CUS-464,Home Office,Washington,South,Office Supplies,Appliances,32.2,1,0.0,7.08
CA-1776,2023-11-29,2023-11-29,Same Day,CUS-110,Corporate,Illinois,East,Furniture,Furnishings,2833.8,5,0.0,226.7
CA-1777,2023-05-17,2023-05-22,Standard Class,CUS-542,Corporate,Texas,East,Furniture,Tables,1494.16,4,0.3,-841.0
CA-1778,2023-11-10,2023-11-16,Standard Class,CUS-356,Home Office,California,West,Office Supplies,Appliances,228.68,6,0.4,-178.37
CA-1779,2020-03-12,2020-03-18,Standard Class,CUS-997,Home Office,Washington,Central,Furniture,Chairs,3130.18,8,0.0,250.41
CA-1780,2020-04-02,2020-04-07,Standard Class,CUS-423,Consumer,Michigan,South,Technology,Accessories,2944.84,4,0.0,530.07
CA-1781,2022-02-19,2022-02-25,Standard Class,CUS-479,Consumer,Michigan,West,Furniture,Furnishings,1950.29,7,0.1,-169.03
CA-1782,2022-11-17,2022-11-20,Second Class,CUS-116,Home Office,Michigan,Central,Technology,Phones,6052.67,9,0.1,80.7
CA-1783,2020-07-22,2020-07-24,First Class,CUS-474,Consumer,New York,South,Technology,Laptops,1141.41,6,0.5,-1506.66
CA-1784,2022-12-26,2023-01-01,Standard Class,CUS-398,Home Office,California,South,Furniture,Furnishings,3553.87,7,0.0,284.31
CA-1785,2023-12-29,2024-01-04,Standard Class,CUS-317,Home Office,New York,West,Technology,Copiers,4919.64,7,0.0,885.54
CA-1786,2022-04-17,2022-04-23,Standard Class,CUS-458,Consumer,New York,East,Furniture,Furnishings,576.24,2,0.1,-49.94
CA-1787,2022-03-13,2022-03-18,Standard Class,CUS-888,Consumer,Michigan,South,Office Supplies,Paper,402.12,7,0.3,-170.04
CA-1788,2022-03-10,2022-03-15,Second Class,CUS-324,Consumer,Illinois,East,Office Supplies,Storage,398.31,6,0.0,87.63
CA-1789,2020-08-31,2020-09-05,Standard Class,CUS-968,Corporate,Ohio,East,Technology,Phones,1361.74,3,0.1,18.16
CA-1790,2022-05-09,2022-05-13,Second Class,CUS-955,Consumer,California,East,Office Supplies,Paper,407.08,5,0.1,21.71
CA-1791,2023-06-15,2023-06-21,Standard Class,CUS-591,Home Office,Texas,Central,Office Supplies,Pens,58.3,3,0.5,-74.62
CA-1792,2023-02-08,2023-02-12,Second Class,CUS-188,Consumer,Florida,West,Furniture,Chairs,712.66,4,0.4,-655.65
